1028,894
1029,895
1030,895
1031,896
1032,896
1033,896
1034,897
1035,897
1036,898
1038,898
1039,899
1040,899
1041,899
1042,900
1043,900
1044,901
1045,901
1046,902
1047,902
1048,903
1049,903
1051,903
1052,904
1053,904
1054,905
1055,905
1056,906
1057,906
1058,906
1059,907
1060,907
1061,908
1062,908
1064,909
1065,909
1066,909
1067,910
1068,910
1069,911
1070,911
1071,912
1072,912
1073,913
1074,913
1075,913
1077,914
1078,914
1079,915
1080,915
1081,916
1082,916
1083,916
1084,917
1085,917
1086,918
1087,918
1088,919
1090,919
1091,919
1092,920
1093,920
1094,921
1095,921
1096,922
1097,922
1098,923
1099,923
1100,923
1101,924
1103,924
1104,925
1105,925
1106,926
1107,926
1108,926
1109,927
1110,927
1111,928
1112,928
1113,929
1114,929
1115,929
1117,930
1118,930
1119,931
1120,931
1121,932
1122,932
1123,933
1124,933
1125,933
1126,934
1127,934
1128,935
1130,935
1131,936
1132,936
1133,936
1134,937
1135,937
1136,938
1137,938
1138,939
1139,939
1140,939
1141,940
1143,940
1144,941
1145,941
1146,942
1147,942
1148,943
1149,943
1150,943
1151,944
1152,944
1153,945
1154,945
1156,946
1157,946
1158,946
1159,947
1160,947
1161,948
1162,948
1163,949
1164,949
1165,949
1166,950
1167,950
1169,951
1170,951
1171,952
1172,952
1173,953
1174,953
1175,953
1176,954
1177,954
1178,955
1179,955
1180,956
1182,956
1183,956
1184,957
1185,957
1186,958
1187,958
1188,959
1189,959
1190,959
1191,960
1192,960
1193,961
1195,961
1196,962
1197,962
1198,962
1199,963
1200,963
1201,964
1202,964
1203,964
1204,965
1206,965
1207,965
1208,966
1209,966
1210,967
1211,967
1212,967
1213,968
1214,968
1215,968
1217,969
1218,969
1219,970
1220,970
1221,970
1222,970
1223,970
1224,970
1226,970
1227,970
1228,970
1229,970
1230,970
1231,970
1233,970
1234,969
1235,969
1236,969
1237,968
1238,968
1239,967
1240,967
1241,966
1242,966
1243,965
1244,965
1245,964
1246,963
1247,963
1248,962
1249,961
1250,961
1251,960
1251,959
1252,958
1253,957
1254,956
1255,955
1255,954
1256,954
1257,953
1258,952
1258,951
1259,950
1260,949
1261,948
1262,948
1263,947
1264,947
1265,946
1266,946
1267,946
1268,946
1269,946
1271,947
1272,947
1273,947
1274,947
1275,948
1276,948
1277,948
1278,949
1280,949
1281,949
1282,950
1283,950
1284,951
1285,951
1286,951
1287,952
1288,952
1290,952
1291,953
1292,953
1293,953
1294,954
1295,954
1296,955
1297,955
1298,955
1300,956
1301,956
1302,956
1303,957
1304,957
1305,957
1306,958
1307,958
1308,959
1309,959
1311,959
1312,960
1313,960
1314,960
1315,961
1316,961
1317,961
1319,962
1320,962
1321,962
1322,962
1323,962
1324,962
1325,963
1327,963
1328,963
1329,963
1330,962
1331,962
1332,962
1333,962
1334,962
1336,962
1337,961
1338,961
1339,961
1340,960
1341,960
1342,959
1343,959
1344,958
1345,957
1346,957
1347,956
1348,956
1349,955
1350,954
1351,953
1352,953
1353,952
1354,951
1355,950
1356,950
1356,949
1357,948
1358,947
1359,946
1360,946
1361,945
1361,944
1362,943
1363,942
1364,941
1365,941
1365,940
1366,939
1367,938
1368,937
1368,936
1369,935
1370,934
1371,934
1372,933
1372,932
1373,931
1374,930
1375,929
1375,928
1376,927
1377,927
1378,926
1379,925
1379,924
1380,923
1381,922
1382,921
1382,920
1383,920
1384,919
1385,918
1385,917
1386,916
1387,915
1388,914
1388,913
1389,912
1390,912
1391,911
1391,910
1392,909
1393,908
1394,907
1394,906
1395,905
1396,905
1397,904
1398,903
1398,902
1399,901
1400,900
1401,899
1401,898
1402,897
1403,896
1403,896
1404,895
1405,894
1406,893
1406,892
1407,891
1408,890
1409,889
1409,888
1410,887
1411,887
1412,886
1412,885
1413,884
1414,883
1415,882
1415,881
1416,880
1417,879
1418,878
1418,878
